ID_ATIV_ECON_ESTABELECIMENTO;LATITUDE;LONGITUDE
309331;-19.933.796;-440.210.017
309637;-199.061.226;-439.469.923
309949;-199.857.921;-44.012.793
309950;-199.215.646;-438.987.997
310908;-19.809.711;-439.778.546
311375;-199.469.299;-439.857.617
309025;-198.170.565;-43.964.517
309035;-198.654.474;-43.898.207
309037;-199.744.555;-439.919.146
309347;-198.464.643;-439.831.006
309660;-200.135.888;-440.311.214
310936;-199.162.948;-439.182.816
311213;-198.989.217;-439.404.217
309384;-198.565.923;-43.931.634
309701;-199.906.867;-440.403.743
310017;-199.225.218;-439.363.877
310330;-198.808.275;-440.115.442
310972;-199.386.192;-439.336.176
310980;-199.290.191;-439.234.383
310343;-199.202.983;-439.820.026
310349;-198.312.877;-439.795.893
310353;-199.776.359;-440.430.335
310750;-199.695.815;-439.785.354
310051;-198.700.087;-439.494.833
310062;-199.322.178;-439.957.118
311316;-198.981.758;-439.426.108
311318;-198.709.618;-439.896.155
309454;-199.378.158;-439.368.155
310788;-198.185.109;-439.803.928
310797;-199.918.156;-440.513.845
311354;-198.159.608;-439.632.139
310818;-19.814.195;-439.420.776
311049;-19.924.968;-439.574.411
311054;-198.237.426;-439.713.245
311390;-19.878.848;-440.099.037
309168;-199.483.698;-439.699.456
310108;-198.994.065;-439.298.534
311079;-199.831.512;-440.519.382
309504;-198.386.299;-439.071.259
310436;-198.089.576;-440.020.832
310849;-198.465.802;-439.432.141
310856;-198.421.348;-439.759.104
308880;-199.883.049;-440.183.368
308885;-1.980.836;-439.695.929
308886;-199.180.301;-439.323.098
309524;-199.255.829;-439.527.897
310468;-199.210.815;-440.102.307
310549;-199.383.029;-439.287.133
310566;-198.421.882;-439.151.022
309233;-19.950.902;-439.437.109
310173;-200.094.508;-440.133.162
310585;-199.434.484;-439.567.156
311138;-198.034.853;-439.661.629
311139;-199.225.155;-439.658.348
311140;-198.144.338;-439.860.369
308924;-199.258.261;-439.974.802
309868;-198.513.448;-439.019.805
310186;-199.135.369;-43.949.146
308957;-197.910.184;-439.819.147
313335;-198.163.049;-438.945.828
313661;-199.220.449;-439.892.292
312789;-199.942.491;-440.105.506
312790;-199.543.103;-43.962.262
311578;-198.868.278;-439.058.435
312119;-198.678.747;-440.025.173
312129;-198.142.967;-439.922.941
313359;-198.785.116;-440.012.656
313677;-199.895.769;-440.140.963
313060;-199.211.912;-44.011.445
313061;-199.842.506;-440.336.525
313065;-198.174.076;-439.905.027
313375;-198.855.352;-439.449.331
312818;-199.417.686;-43.944.756
312828;-198.700.693;-439.547.199
311609;-19.824.359;-439.383.416
311920;-19.842.929;-439.398.802
313077;-199.166.645;-440.215.178
312842;-198.257.198;-4.389.954
312192;-19.814.616;-440.064.905
313406;-199.452.837;-440.016.367
312558;-198.285.879;-43.962.654
312860;-199.000.326;-439.487.824
312865;-199.438.594;-439.830.713
311647;-199.443.353;-439.317.074
311654;-198.059.264;-439.849.667
312211;-199.431.106;-439.992.596
313436;-198.432.936;-439.709.108
313441;-199.301.761;-439.444.828
311658;-199.084.384;-439.986.218
311668;-200.210.606;-440.335.578
313139;-199.654.386;-439.500.096
311693;-200.070.793;-440.215.216
312000;-199.284.944;-439.594.694
312240;-199.755.032;-440.132.999
312621;-199.073.082;-439.336.173
311710;-198.297.456;-439.750.005
312016;-198.317.262;-438.839.208
312032;-19.907.727;-438.888.788
312634;-199.175.757;-439.529.095
312934;-199.470.688;-440.040.247
313194;-199.254.496;-439.359.778
313506;-197.975.769;-439.630.801
313886;-199.742.629;-440.499.981
313896;-197.833.356;-439.797.633
313897;-199.778.953;-439.920.449
311742;-199.085.242;-439.441.403
312059;-199.011.414;-439.130.703
312060;-199.084.211;-438.921.179
312065;-198.482.911;-439.055.871
312307;-199.773.013;-440.301.051
313219;-199.529.038;-440.000.875
312670;-198.598.602;-43.980.716
311763;-199.567.749;-439.810.017
313844;-198.099.121;-439.579.751
312695;-198.298.231;-439.237.198
311777;-198.298.634;-439.718.183
311415;-199.885.175;-440.145.093
313690;-198.405.189;-439.703.448
311486;-199.175.757;-439.529.095
311489;-198.931.127;-44.011.356
311799;-198.733.238;-43.943.273
313585;-199.870.059;-440.206.699
312420;-198.825.058;-439.346.688
311828;-198.122.798;-439.521.307
313294;-199.427.628;-439.951.982
313603;-19.799.261;-439.557.864
312432;-20.009.318;-440.130.871
312752;-198.258.686;-439.582.234
315580;-19.972.979;-439.373.734
315585;-198.888.514;-439.240.225
316220;-199.148.123;-43.977.596
313990;-198.192.239;-439.801.314
315252;-199.159.742;-439.341.822
315922;-200.122.262;-44.030.386
316236;-198.162.939;-439.761.626
314007;-198.523.971;-439.322.089
315273;-200.056.774;-440.213.106
315275;-19.838.757;-439.464.948
315928;-199.547.924;-439.976.058
314664;-199.786.436;-440.485.452
314980;-199.126.521;-438.906.578
314982;-19.831.385;-43.938.896
314985;-198.122.798;-439.521.307
315715;-199.215.646;-438.987.997
315957;-199.186.027;-439.453.931
314041;-200.007.799;-440.267.207
314368;-198.284.961;-439.606.331
314688;-198.868.278;-439.058.435
314693;-198.206.291;-439.594.675
314694;-198.763.133;-440.084.007
315003;-198.031.521;-439.758.528
315010;-198.424.204;-439.275.153
315320;-198.868.278;-439.058.435
314075;-198.696.254;-438.978.865
314077;-198.237.426;-439.713.245
314386;-198.576.008;-438.713.282
315333;-199.269.243;-440.077.246
314084;-198.633.865;-439.501.186
314093;-199.231.425;-439.577.476
314725;-19.801.688;-439.994.846
316013;-198.919.147;-439.975.537
316018;-199.165.807;-439.037.771
316319;-198.374.834;-439.859.666
314741;-19.941.447;-440.199.595
315374;-199.011.159;-440.018.183
315375;-199.387.179;-439.412.853
315792;-199.150.458;-439.300.127
315799;-20.006.137;-440.190.036
316058;-199.342.903;-439.359.366
316356;-19.899.947;-440.057.234
316365;-19.925.814;-439.404.836
315110;-199.420.373;-43.945.942
315830;-198.552.558;-440.100.806
316074;-199.137.868;-438.853.198
316084;-198.743.441;-439.261.621
315434;-199.454.938;-439.389.531
316104;-198.911.979;-439.100.501
316428;-199.383.675;-439.373.885
316429;-19.972.979;-439.373.734
314200;-199.281.089;-439.417.431
314207;-199.214.244;-439.398.755
313907;-198.209.408;-439.473.867
314554;-199.295.696;-439.573.357
314259;-198.400.578;-439.305.645
314889;-199.564.881;-439.992.046
315632;-198.900.776;-438.973.675
316192;-199.342.903;-439.359.366
314598;-199.313.643;-439.365.479
314602;-199.340.983;-439.441.535
316524;-199.387.308;-439.384.296
317433;-19.937.306;-439.472.329
317439;-198.093.243;-439.558.795
317446;-198.688.984;-439.345.807
317447;-198.285.879;-43.962.654
317490;-198.973.488;-440.223.555
317817;-198.717.156;-43.952.051
317823;-199.786.436;-440.485.452
316598;-199.005.568;-439.191.308
317144;-199.517.213;-439.693.972
317153;-199.222.086;-440.051.469
318400;-198.913.671;-439.859.313
318712;-199.255.829;-439.527.897
318713;-199.011.801;-439.791.411
318714;-198.251.622;-439.544.154
317829;-1.993.797;-439.094.469
316933;-199.507.529;-439.362.411
316934;-198.530.152;-439.121.381
318404;-199.377.197;-439.906.569
318412;-198.930.874;-439.695.709
318726;-199.750.483;-440.184.803
316639;-19.924.344;-439.592.689
318119;-199.093.894;-438.972.664
317559;-1.981.303;-440.005.054
317201;-198.631.799;-439.204.804
318444;-19.916.232;-439.423.878
318938;-198.670.855;-439.818.346
317586;-198.790.471;-439.226.933
316679;-198.707.202;-440.083.552
317221;-199.217.543;-439.447.993
317599;-199.964.851;-440.502.215
317011;-199.307.101;-439.286.735
318169;-198.464.643;-439.831.006
318495;-199.124.014;-439.241.504
318901;-199.243.028;-439.164.758
317627;-198.266.552;-439.338.686
317941;-200.216.631;-440.266.611
316708;-198.859.112;-439.399.331
317951;-199.512.067;-439.875.067
317953;-199.891.204;-440.445.597
318541;-199.146.776;-439.819.736
318785;-199.173.579;-438.783.313
318799;-199.150.016;-439.883.907
317300;-19.913.583;-439.684.082
317301;-198.785.116;-440.012.656
318224;-198.809.841;-439.283.326
318555;-200.029.578;-440.355.291
317092;-19.924.344;-439.592.689
318248;-198.427.636;-439.507.268
318020;-198.523.226;-438.839.234
318602;-19.912.009;-438.781.953
317718;-199.687.109;-439.810.183
316811;-199.867.381;-440.074.322
318302;-198.464.555;-439.792.279
318604;-198.790.275;-43.932.965
318906;-19.915.412;-43.914.697
316446;-198.569.621;-439.010.991
317389;-19.973.904;-439.779.982
318627;-199.756.123;-440.503.364
318745;-198.809.841;-439.283.326
316854;-199.059.651;-439.042.761
317401;-198.288.016;-439.322.124
318655;-198.407.391;-439.562.104
316554;-198.931.535;-439.429.176
316865;-198.029.803;-439.977.204
323111;-198.211.138;-439.983.931
323116;-197.941.947;-439.642.027
323737;-198.252.475;-439.936.401
320602;-199.140.694;-438.893.144
321562;-199.015.744;-439.263.416
322505;-199.217.543;-439.447.993
323129;-19.914.427;-439.294.294
323962;-199.421.387;-440.210.938
319981;-198.679.737;-439.061.785
319983;-199.099.525;-440.002.913
320615;-198.248.143;-439.366.693
320938;-198.998.923;-438.906.479
321251;-198.265.728;-439.731.539
321253;-197.890.885;-439.854.608
321570;-198.562.699;-439.039.362
321572;-199.137.146;-439.289.182
321574;-199.512.067;-439.875.067
322826;-198.426.123;-439.317.783
323970;-200.254.083;-440.301.072
320316;-198.540.192;-439.326.348
320328;-199.269.772;-439.324.151
320650;-199.149.983;-440.269.318
320954;-198.463.158;-439.737.447
321270;-199.526.475;-439.891.463
321596;-19.839.581;-439.204.788
321599;-199.036.834;-439.553.219
321605;-199.405.333;-439.298.326
321909;-198.976.363;-439.208.536
321913;-198.432.936;-439.709.108
321914;-198.299.231;-439.791.637
322537;-199.742.525;-440.539.031
323182;-198.633.865;-439.501.186
323486;-198.807.446;-439.266.333
324000;-197.937.604;-439.854.096
324003;-199.469.379;-439.488.773
320030;-198.294.198;-43.929.889
320351;-199.160.836;-438.955.411
320976;-199.598.754;-439.714.286
321296;-199.763.249;-439.717.068
322251;-199.029.753;-440.054.705
322562;-198.982.965;-440.046.616
323198;-198.782.415;-439.467.082
319084;-198.016.888;-439.415.184
319090;-199.036.033;-438.869.338
319097;-199.303.772;-439.293.377
319724;-199.189.721;-439.766.792
319732;-198.396.478;-439.332.774
320040;-198.402.787;-438.976.415
321007;-198.260.795;-439.821.302
321629;-198.902.883;-439.678.891
322901;-198.893.614;-439.544.632
323517;-199.590.946;-439.818.958
319414;-197.876.246;-439.749.063
319429;-199.379.745;-43.941.953
320388;-198.880.227;-439.588.879
320395;-199.084.856;-440.161.045
320698;-19.921.325;-439.142.214
321662;-198.187.966;-439.534.866
321962;-198.709.543;-439.831.931
322914;-198.939.803;-439.646.119
322915;-199.487.274;-439.477.159
319755;-199.913.112;-44.029.355
321680;-199.893.704;-439.887.093
321994;-198.148.827;-439.599.076
322310;-198.747.217;-44.000.271
323241;-198.017.154;-439.714.434
323555;-198.519.783;-439.160.685
319793;-199.217.543;-439.447.993
320108;-198.298.769;-439.257.079
321062;-199.207.425;-439.613.139
321379;-199.158.205;-438.836.548
322317;-199.390.869;-439.315.292
322639;-198.369.064;-438.899.455
319816;-199.379.745;-43.941.953
320451;-199.162.429;-439.278.764
320454;-199.167.419;-43.932.403
320764;-199.135.897;-440.070.865
321074;-198.809.841;-439.283.326
321396;-199.842.779;-440.529.972
321400;-199.358.597;-439.279.865
321705;-199.107.525;-439.421.664
321720;-197.976.514;-439.765.281
323296;-198.659.115;-439.710.434
323600;-199.259.792;-439.625.819
323607;-198.460.286;-439.765.992
323849;-198.978.001;-43.897.992
319189;-199.742.629;-440.499.981
319193;-199.136.391;-439.791.256
319497;-199.877.217;-439.675.153
319837;-198.896.217;-439.206.254
320154;-199.126.615;-439.513.705
320472;-199.315.283;-439.414.005
320779;-198.501.069;-438.970.508
320787;-19.910.993;-440.181.567
321421;-198.368.144;-439.874.318
322041;-198.063.508;-439.837.701
322050;-199.128.777;-439.445.709
323004;-19.928.111;-439.596.885
323613;-19.879.677;-439.444.214
319202;-198.034.664;-439.749.411
319204;-198.719.578;-439.297.823
319529;-198.945.215;-439.713.822
319848;-199.276.333;-439.280.034
320165;-199.483.596;-43.973.011
320176;-198.367.673;-439.824.275
320495;-199.042.472;-43.927.939
321742;-198.709.219;-440.145.578
322388;-198.158.746;-440.048.814
323022;-200.084.923;-440.104.254
323319;-199.523.014;-440.031.245
319227;-198.070.283;-439.804.371
319547;-199.604.381;-439.506.907
319876;-19.974.466;-43.976.098
320832;-198.879.847;-439.489.156
322083;-198.896.113;-439.101.098
322092;-198.427.636;-439.507.268
322398;-198.655.692;-439.069.812
323353;-199.087.177;-439.637.057
319554;-198.109.083;-440.016.597
319880;-199.215.698;-439.392.637
319895;-199.810.622;-440.133.834
320199;-198.634.365;-438.963.933
320213;-199.962.236;-439.700.991
321466;-19.815.594;-439.435.947
321472;-199.786.436;-440.485.452
322110;-198.268.443;-439.866.846
322422;-199.475.492;-439.312.652
323362;-199.484.185;-439.833.552
323367;-198.405.825;-439.759.114
319905;-199.867.504;-44.031.671
320233;-198.319.255;-439.296.391
320860;-198.349.243;-439.331.241
322756;-200.156.673;-44.025.996
323697;-199.756.185;-439.920.888
318972;-198.468.492;-440.102.276
319290;-198.412.697;-438.775.352
319922;-198.165.512;-439.612.871
319934;-19.918.203;-439.393.937
321205;-198.521.553;-439.296.026
322136;-199.160.789;-43.927.281
322151;-199.162.948;-439.182.816
322152;-199.389.948;-439.199.694
322457;-199.246.562;-440.007.587
322464;-198.008.269;-439.368.656
322766;-198.782.667;-439.357.789
322785;-19.799.261;-439.557.864
323096;-198.463.158;-439.737.447
320576;-198.954.388;-440.165.155
320589;-198.235.132;-439.292.566
320895;-19.973.904;-439.779.982
321847;-199.458.676;-439.465.231
324069;-199.374.698;-439.356.239
325928;-199.390.691;-439.839.006
324147;-198.072.972;-439.607.353
325635;-198.707.202;-440.083.552
325952;-198.609.369;-439.773.711
324724;-199.356.489;-439.102.774
326284;-199.841.166;-440.275.629
324202;-198.721.168;-438.977.729
324521;-19.952.692;-439.871.046
326395;-198.654.303;-439.329.382
325441;-198.538.238;-439.816.074
324213;-198.972.355;-438.990.169
324217;-197.890.885;-439.854.608
324526;-199.598.503;-439.986.423
325999;-198.988.227;-439.288.931
326003;-198.715.572;-439.950.758
326012;-200.206.291;-440.309.293
326013;-198.897.642;-4.393.999
325145;-199.329.995;-439.456.478
325151;-198.260.795;-439.821.302
325447;-199.474.918;-439.354.287
324230;-199.054.953;-439.841.308
324544;-198.436.968;-439.421.088
325705;-199.245.643;-439.619.318
325484;-199.440.127;-439.840.632
324815;-199.353.585;-439.247.453
324816;-198.060.061;-439.857.596
324817;-19.960.727;-439.637.157
325177;-198.270.895;-439.404.234
325499;-198.287.634;-439.606.177
325500;-199.397.398;-439.392.607
324827;-199.980.686;-440.229.171
324837;-198.239.444;-439.001.778
325510;-200.056.774;-440.213.106
324290;-198.782.434;-439.485.154
324300;-199.386.192;-439.336.176
326350;-198.881.972;-43.996.875
326353;-199.523.713;-43.994.994
325530;-198.347.168;-439.557.697
325543;-198.694.967;-439.107.482
324871;-200.050.204;-440.077.846
326115;-199.489.897;-439.322.579
325235;-20.009.318;-440.130.871
324343;-198.026.151;-439.567.855
324651;-199.756.185;-439.920.888
324654;-198.305.644;-438.870.842
325808;-19.928.111;-439.596.885
325268;-199.233.778;-439.423.581
324344;-199.162.948;-439.182.816
324670;-199.243.867;-44.006.447
324671;-198.681.323;-439.834.976
324907;-199.120.954;-439.432.429
325829;-199.216.978;-439.386.879
326141;-198.418.072;-439.051.375
325275;-199.764.262;-439.752.874
325585;-198.122.798;-439.521.307
325603;-199.233.531;-43.939.773
324018;-199.470.309;-43.950.314
324940;-198.289.825;-439.969.965
324944;-199.027.896;-439.807.878
325320;-198.296.367;-440.094.703
324420;-198.785.258;-43.927.568
324422;-199.085.242;-439.441.403
324042;-199.237.781;-439.481.474
326212;-200.094.508;-440.133.162
325021;-199.025.353;-440.196.824
325343;-198.847.189;-439.360.708
324109;-19.960.751;-439.904.086
324437;-198.677.692;-438.988.818
326222;-19.941.032;-439.319.618
324126;-19.928.111;-439.596.885
324139;-198.822.553;-439.557.834
330354;-199.139.841;-439.197.623
330672;-199.774.753;-440.041.203
330988;-198.299.231;-439.791.637
326877;-19.925.774;-439.279.259
327513;-198.799.256;-439.174.329
327518;-197.858.349;-439.730.875
328135;-199.322.006;-439.332.462
329085;-198.055.374;-439.721.468
329734;-199.160.217;-439.899.947
329735;-199.250.301;-4.393.764
330695;-199.150.376;-439.408.267
331016;-199.973.388;-439.932.196
326584;-198.732.584;-439.873.422
327215;-198.361.572;-439.055.853
327217;-198.573.967;-438.961.511
329425;-198.129.024;-439.431.864
329430;-198.401.653;-439.769.368
329441;-199.426.434;-439.299.187
330376;-199.510.527;-439.349.668
330705;-199.026.157;-439.942.378
327231;-198.732.584;-439.873.422
327864;-198.534.519;-438.861.517
327866;-198.965.616;-438.956.406
328488;-199.793.743;-440.490.406
328818;-198.095.017;-439.598.487
329138;-198.721.235;-43.986.918
330409;-198.976.363;-439.208.536
331044;-199.342.903;-439.359.366
331557;-199.202.983;-439.820.026
331559;-199.088.221;-439.301.838
327250;-198.806.105;-439.320.961
327575;-199.520.306;-439.651.809
327887;-198.129.954;-43.993.103
328829;-199.123.577;-438.975.507
329144;-19.829.546;-439.471.593
329160;-198.498.734;-438.900.149
330423;-198.995.876;-439.144.902
326628;-198.874.784;-440.040.158
326951;-199.130.969;-43.967.455
326959;-198.732.778;-439.213.488
327584;-199.226.105;-43.940.276
327592;-19.917.127;-43.971.597
328217;-198.402.787;-438.976.415
328533;-19.887.178;-43.905.746
331086;-199.764.167;-440.300.904
331337;-198.055.374;-439.721.468
331338;-19.851.345;-438.930.101
327918;-198.400.936;-439.776.251
328236;-199.124.014;-439.241.504
329196;-19.915.841;-439.275.689
330155;-198.685.318;-440.128.439
330462;-199.387.593;-439.395.336
331105;-198.114.302;-439.520.859
326993;-198.271.418;-439.681.457
327312;-199.071.556;-439.654.209
327313;-198.109.838;-439.873.609
327641;-198.765.417;-43.931.516
329860;-198.949.545;-439.011.537
330171;-198.822.679;-439.276.401
330805;-198.125.635;-43.992.257
327648;-199.756.214;-439.751.097
330511;-199.064.654;-439.177.325
331138;-199.272.193;-439.630.253
331402;-199.216.978;-439.386.879
327044;-200.098.462;-440.290.081
327350;-198.418.393;-439.293.269
328294;-198.236.852;-439.854.988
330199;-199.119.464;-439.694.533
330839;-199.110.463;-439.506.932
330847;-198.743.166;-439.881.223
326739;-199.151.918;-439.137.699
327070;-200.049.638;-440.399.045
327367;-19.992.644;-440.150.988
327374;-199.390.678;-439.068.307
327377;-199.175.757;-439.529.095
